schema,schema_version,record_id,entity_class,status,work_id,resource_id,edition_id,locale,created_at,responsible_workflow,supersedes,subject_id,predicate,object_id,relation_order,evidence_locator,confidence
r014.backend.record,1.0.0,ttp.r014.relation.0585,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.gcd.theorem.invariance,covers,ttp.concept.addition,585,,high
r014.backend.record,1.0.0,ttp.r014.relation.0586,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.gcd.theorem.invariance,covers,ttp.concept.multiplication,586,,high
r014.backend.record,1.0.0,ttp.r014.relation.0587,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.gcd.theorem.invariance,covers,ttp.concept.integer,587,,high
r014.backend.record,1.0.0,ttp.r014.relation.0588,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.gcd.theorem.invariance.proof,covers,ttp.concept.greatest_common_divisor,588,,high
r014.backend.record,1.0.0,ttp.r014.relation.0589,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.gcd.theorem.invariance.proof,covers,ttp.concept.common_divisor,589,,high
r014.backend.record,1.0.0,ttp.r014.relation.0590,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.gcd.theorem.invariance.proof,covers,ttp.concept.divisibility,590,,high
r014.backend.record,1.0.0,ttp.r014.relation.0591,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.gcd.theorem.invariance.proof,covers,ttp.concept.linear_combination,591,,high
r014.backend.record,1.0.0,ttp.r014.relation.0592,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.eg.gcdc,covers,ttp.concept.greatest_common_divisor,592,,high
r014.backend.record,1.0.0,ttp.r014.relation.0593,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.gcd.discussion.04,covers,ttp.concept.greatest_common_divisor,593,,high
r014.backend.record,1.0.0,ttp.r014.relation.0594,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.gcd.discussion.04,covers,ttp.concept.linear_combination,594,,high
r014.backend.record,1.0.0,ttp.r014.relation.0595,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.thm.gcdislincomb,covers,ttp.concept.greatest_common_divisor,595,,high
r014.backend.record,1.0.0,ttp.r014.relation.0596,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.thm.gcdislincomb,covers,ttp.concept.linear_combination,596,,high
r014.backend.record,1.0.0,ttp.r014.relation.0597,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.thm.gcdislincomb,covers,ttp.concept.natural_number,597,,high
r014.backend.record,1.0.0,ttp.r014.relation.0598,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.thm.gcdislincomb,covers,ttp.concept.integer,598,,high
r014.backend.record,1.0.0,ttp.r014.relation.0599,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.thm.gcdislincomb.proof,covers,ttp.concept.greatest_common_divisor,599,,high
r014.backend.record,1.0.0,ttp.r014.relation.0600,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.thm.gcdislincomb.proof,covers,ttp.concept.linear_combination,600,,high
r014.backend.record,1.0.0,ttp.r014.relation.0601,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.thm.gcdislincomb.proof,covers,ttp.concept.well_ordering_principle,601,,high
r014.backend.record,1.0.0,ttp.r014.relation.0602,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.thm.gcdislincomb.proof,covers,ttp.concept.division_algorithm,602,,high
r014.backend.record,1.0.0,ttp.r014.relation.0603,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.thm.gcdislincomb.proof,covers,ttp.concept.quotient,603,,high
r014.backend.record,1.0.0,ttp.r014.relation.0604,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.thm.gcdislincomb.proof,covers,ttp.concept.remainder,604,,high
r014.backend.record,1.0.0,ttp.r014.relation.0605,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.thm.gcdislincomb.proof,covers,ttp.concept.divisibility,605,,high
r014.backend.record,1.0.0,ttp.r014.relation.0606,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.gcd.discussion.05,covers,ttp.concept.relatively_prime,606,,high
r014.backend.record,1.0.0,ttp.r014.relation.0607,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.gcd.discussion.05,covers,ttp.concept.linear_combination,607,,high
r014.backend.record,1.0.0,ttp.r014.relation.0608,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.cor.intlincombrelprime,covers,ttp.concept.relatively_prime,608,,high
r014.backend.record,1.0.0,ttp.r014.relation.0609,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.cor.intlincombrelprime,covers,ttp.concept.linear_combination,609,,high
r014.backend.record,1.0.0,ttp.r014.relation.0610,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.cor.intlincombrelprime,covers,ttp.concept.greatest_common_divisor,610,,high
r014.backend.record,1.0.0,ttp.r014.relation.0611,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.gcd.definition.gcd-family,covers,ttp.concept.greatest_common_divisor,611,,high
r014.backend.record,1.0.0,ttp.r014.relation.0612,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.gcd.definition.gcd-family,covers,ttp.concept.common_divisor,612,,high
r014.backend.record,1.0.0,ttp.r014.relation.0613,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.gcd.definition.gcd-family,covers,ttp.concept.integer,613,,high
r014.backend.record,1.0.0,ttp.r014.relation.0614,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.gcd.definition.mutually-relatively-prime,covers,ttp.concept.mutually_relatively_prime,614,,high
r014.backend.record,1.0.0,ttp.r014.relation.0615,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.gcd.definition.mutually-relatively-prime,covers,ttp.concept.greatest_common_divisor,615,,high
r014.backend.record,1.0.0,ttp.r014.relation.0616,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.eg.mutrelprime,covers,ttp.concept.mutually_relatively_prime,616,,high
r014.backend.record,1.0.0,ttp.r014.relation.0617,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.eg.mutrelprime,covers,ttp.concept.relatively_prime,617,,high
r014.backend.record,1.0.0,ttp.r014.relation.0618,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.eg.mutrelprime,covers,ttp.concept.greatest_common_divisor,618,,high
r014.backend.record,1.0.0,ttp.r014.relation.0619,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.gcd.definition.pairwise-relatively-prime,covers,ttp.concept.pairwise_relatively_prime,619,,high
r014.backend.record,1.0.0,ttp.r014.relation.0620,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.gcd.definition.pairwise-relatively-prime,covers,ttp.concept.relatively_prime,620,,high
r014.backend.record,1.0.0,ttp.r014.relation.0621,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.gcd.definition.pairwise-relatively-prime,covers,ttp.concept.greatest_common_divisor,621,,high
r014.backend.record,1.0.0,ttp.r014.relation.0622,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.eg.pairwiserelprime,covers,ttp.concept.pairwise_relatively_prime,622,,high
r014.backend.record,1.0.0,ttp.r014.relation.0623,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.eg.pairwiserelprime,covers,ttp.concept.mutually_relatively_prime,623,,high
r014.backend.record,1.0.0,ttp.r014.relation.0624,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.eg.pairwiserelprime,covers,ttp.concept.relatively_prime,624,,high
r014.backend.record,1.0.0,ttp.r014.relation.0625,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.gcd.proposition.pairwise-implies-mutual,covers,ttp.concept.pairwise_relatively_prime,625,,high
r014.backend.record,1.0.0,ttp.r014.relation.0626,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.gcd.proposition.pairwise-implies-mutual,covers,ttp.concept.mutually_relatively_prime,626,,high
r014.backend.record,1.0.0,ttp.r014.relation.0627,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.gcd.exercise.01,covers,ttp.concept.greatest_common_divisor,627,,high
r014.backend.record,1.0.0,ttp.r014.relation.0628,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.gcd.exercise.01,covers,ttp.concept.common_divisor,628,,high
r014.backend.record,1.0.0,ttp.r014.relation.0629,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.gcd.exercise.02,covers,ttp.concept.greatest_common_divisor,629,,high
r014.backend.record,1.0.0,ttp.r014.relation.0630,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.gcd.exercise.02,covers,ttp.concept.common_divisor,630,,high
r014.backend.record,1.0.0,ttp.r014.relation.0631,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.gcd.exercise.03,covers,ttp.concept.greatest_common_divisor,631,,high
r014.backend.record,1.0.0,ttp.r014.relation.0632,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.gcd.exercise.03,covers,ttp.concept.common_divisor,632,,high
r014.backend.record,1.0.0,ttp.r014.relation.0633,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.gcd.exercise.04,covers,ttp.concept.greatest_common_divisor,633,,high
r014.backend.record,1.0.0,ttp.r014.relation.0634,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.gcd.exercise.04,covers,ttp.concept.relatively_prime,634,,high
r014.backend.record,1.0.0,ttp.r014.relation.0635,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.gcd.exercise.05,covers,ttp.concept.greatest_common_divisor,635,,high
r014.backend.record,1.0.0,ttp.r014.relation.0636,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.gcd.exercise.06,covers,ttp.concept.greatest_common_divisor,636,,high
r014.backend.record,1.0.0,ttp.r014.relation.0637,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.gcd.exercise.06,covers,ttp.concept.relatively_prime,637,,high
r014.backend.record,1.0.0,ttp.r014.relation.0638,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.gcd.exercise.06,covers,ttp.concept.addition,638,,high
r014.backend.record,1.0.0,ttp.r014.relation.0639,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.gcd.exercise.06,covers,ttp.concept.subtraction,639,,high
r014.backend.record,1.0.0,ttp.r014.relation.0640,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.gcd.exercise.07,covers,ttp.concept.relatively_prime,640,,high
r014.backend.record,1.0.0,ttp.r014.relation.0641,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.gcd.exercise.07,covers,ttp.concept.greatest_common_divisor,641,,high
r014.backend.record,1.0.0,ttp.r014.relation.0642,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.gcd.exercise.07,covers,ttp.concept.linear_combination,642,,high
r014.backend.record,1.0.0,ttp.r014.relation.0643,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.gcd.exercise.08,covers,ttp.concept.greatest_common_divisor,643,,high
r014.backend.record,1.0.0,ttp.r014.relation.0644,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.gcd.exercise.08,covers,ttp.concept.relatively_prime,644,,high
r014.backend.record,1.0.0,ttp.r014.relation.0645,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.gcd.exercise.08,covers,ttp.concept.addition,645,,high
r014.backend.record,1.0.0,ttp.r014.relation.0646,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.gcd.exercise.08,covers,ttp.concept.multiplication,646,,high
r014.backend.record,1.0.0,ttp.r014.relation.0647,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.gcd.exercise.09,covers,ttp.concept.greatest_common_divisor,647,,high
r014.backend.record,1.0.0,ttp.r014.relation.0648,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.gcd.exercise.09,covers,ttp.concept.common_divisor,648,,high
r014.backend.record,1.0.0,ttp.r014.relation.0649,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.gcd.exercise.09,covers,ttp.concept.multiplication,649,,high
r014.backend.record,1.0.0,ttp.r014.relation.0650,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.concept.divisibility,prerequisite_for,ttp.concept.common_divisor,650,,high
r014.backend.record,1.0.0,ttp.r014.relation.0651,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.concept.divisor,prerequisite_for,ttp.concept.common_divisor,651,,high
r014.backend.record,1.0.0,ttp.r014.relation.0652,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.concept.common_divisor,prerequisite_for,ttp.concept.greatest_common_divisor,652,,high
r014.backend.record,1.0.0,ttp.r014.relation.0653,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.concept.natural_number,prerequisite_for,ttp.concept.greatest_common_divisor,653,,high
r014.backend.record,1.0.0,ttp.r014.relation.0654,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.concept.greatest_common_divisor,prerequisite_for,ttp.concept.relatively_prime,654,,high
r014.backend.record,1.0.0,ttp.r014.relation.0655,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.concept.greatest_common_divisor,prerequisite_for,ttp.concept.mutually_relatively_prime,655,,high
r014.backend.record,1.0.0,ttp.r014.relation.0656,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.concept.relatively_prime,prerequisite_for,ttp.concept.mutually_relatively_prime,656,,high
r014.backend.record,1.0.0,ttp.r014.relation.0657,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.concept.greatest_common_divisor,prerequisite_for,ttp.concept.pairwise_relatively_prime,657,,high
r014.backend.record,1.0.0,ttp.r014.relation.0658,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.concept.relatively_prime,prerequisite_for,ttp.concept.pairwise_relatively_prime,658,,high
r014.backend.record,1.0.0,ttp.r014.relation.0659,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.edition.id-id.boundary5,translates,ttp.r014.edition.source.2014-05-07,659,,high
r014.backend.record,1.0.0,ttp.r014.relation.0660,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.edition.id-id.boundary5,adapts,ttp.r014.edition.source.2014-05-07,660,,high
r014.backend.record,1.0.0,ttp.r014.relation.0661,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.edition.id-id.boundary5,depends_on,ttp.r014.asset.authority.yaintt_tex,661,,high
r014.backend.record,1.0.0,ttp.r014.relation.0662,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.edition.id-id.boundary5,depends_on,ttp.r014.asset.authority.refs_bib,662,,high
r014.backend.record,1.0.0,ttp.r014.relation.0663,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.edition.id-id.boundary5,depends_on,ttp.r014.asset.authority.cover_art_eps,663,,high
r014.backend.record,1.0.0,ttp.r014.relation.0664,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.edition.id-id.boundary5,depends_on,ttp.r014.asset.authority.dbend_eps,664,,high
r014.backend.record,1.0.0,ttp.r014.relation.0665,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.edition.id-id.boundary5,depends_on,ttp.r014.asset.authority.eng_freq_hist_eps,665,,high
r014.backend.record,1.0.0,ttp.r014.relation.0666,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.edition.id-id.boundary5,depends_on,ttp.r014.asset.authority.hamhip_freqs_eps,666,,high
r014.backend.record,1.0.0,ttp.r014.relation.0667,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.edition.id-id.boundary5,depends_on,ttp.r014.asset.authority.samp_cct_hist_eps,667,,high
r014.backend.record,1.0.0,ttp.r014.relation.0668,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.edition.id-id.boundary5,depends_on,ttp.r014.asset.authority.scytale_eps,668,,high
r014.backend.record,1.0.0,ttp.r014.relation.0669,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.edition.id-id.boundary5,depends_on,ttp.r014.asset.authority.seadk_cct_eps,669,,high
r014.backend.record,1.0.0,ttp.r014.relation.0670,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.edition.id-id.boundary5,depends_on,ttp.r014.asset.authority.seadk_hamhip_eps,670,,high
r014.backend.record,1.0.0,ttp.r014.relation.0671,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.edition.id-id.boundary5,depends_on,ttp.r014.asset.authority.seadk_rkkrt_eps,671,,high
r014.backend.record,1.0.0,ttp.r014.relation.0672,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.chap.woad,contains,ttp.r014.unit.sec.ea,672,,high
r014.backend.record,1.0.0,ttp.r014.relation.0673,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.ea,contains,ttp.r014.unit.sec.ea.discussion.01,673,,high
r014.backend.record,1.0.0,ttp.r014.relation.0674,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.ea,contains,ttp.r014.unit.lem.gcdafterdivision,674,,high
r014.backend.record,1.0.0,ttp.r014.relation.0675,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.lem.gcdafterdivision,contains,ttp.r014.unit.lem.gcdafterdivision.proof,675,,high
r014.backend.record,1.0.0,ttp.r014.relation.0676,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.ea,contains,ttp.r014.unit.sec.ea.discussion.02,676,,high
r014.backend.record,1.0.0,ttp.r014.relation.0677,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.ea,contains,ttp.r014.unit.thm.euclideanalg,677,,high
r014.backend.record,1.0.0,ttp.r014.relation.0678,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.thm.euclideanalg,contains,ttp.r014.unit.thm.euclideanalg.proof,678,,high
r014.backend.record,1.0.0,ttp.r014.relation.0679,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.ea,contains,ttp.r014.unit.sec.ea.note.extended-algorithm,679,,high
r014.backend.record,1.0.0,ttp.r014.relation.0680,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.ea,contains,ttp.r014.unit.sec.ea.discussion.03,680,,high
r014.backend.record,1.0.0,ttp.r014.relation.0681,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.ea,contains,ttp.r014.unit.eg.ea,681,,high
r014.backend.record,1.0.0,ttp.r014.relation.0682,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.ea,contains,ttp.r014.unit.sec.ea.exercises,682,,high
r014.backend.record,1.0.0,ttp.r014.relation.0683,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.ea.exercises,contains,ttp.r014.unit.sec.ea.exercise.01,683,,high
r014.backend.record,1.0.0,ttp.r014.relation.0684,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.ea.exercises,contains,ttp.r014.unit.sec.ea.exercise.02,684,,high
r014.backend.record,1.0.0,ttp.r014.relation.0685,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.ea.exercises,contains,ttp.r014.unit.sec.ea.exercise.03,685,,high
r014.backend.record,1.0.0,ttp.r014.relation.0686,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.ea.exercises,contains,ttp.r014.unit.sec.ea.exercise.04,686,,high
r014.backend.record,1.0.0,ttp.r014.relation.0687,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.ea.exercises,contains,ttp.r014.unit.sec.ea.exercise.05,687,,high
