schema,schema_version,record_id,entity_class,status,work_id,resource_id,edition_id,locale,created_at,responsible_workflow,supersedes,unit_type,parent_unit_id,order,order_key,source_local_id,title_en,title_id,source_locator,source_content_sha256,target_locator,target_content_sha256,translation_state,rights_id,ancestry,path,label_status,assessment_closure,target_disposition,qa_event_ids
r014.backend.record,1.0.0,ttp.r014.unit.sec.crt.exercises,unit,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary9,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,exercise_group,ttp.r014.unit.sec.crt,4,0004,generated:exercise-group:sec:CRT,Exercises for Section 2.3,Latihan untuk §2.3,"{""end_line"":1876,""path"":""authority/downloads/yaintt.tex"",""start_line"":1845}",e514a940c45d09d916f3e4ac96bd3c58212d3bea8dea16467e1474b889fe5927,"{""end_line"":2102,""path"":""qa/frozen-boundaries/boundary9/yaintt-id.tex"",""start_line"":2070}",0f8e422c24323c40d3d0cd2c48168fa1725150361dd4fe2f3854caa0714ced54,language_reviewed,rights.yaintt.id-id.derivative.boundary9,"[""ttp.r014.unit.book"",""ttp.r014.unit.chap.cs"",""ttp.r014.unit.sec.crt"",""ttp.r014.unit.sec.crt.exercises""]",ttp.r014.unit.book/ttp.r014.unit.chap.cs/ttp.r014.unit.sec.crt/ttp.r014.unit.sec.crt.exercises,generated_stable_id,,,"[""ttp.r014.qa.section-crt-topology"",""ttp.r014.qa.section-crt-math"",""ttp.r014.qa.section-crt-language""]"
r014.backend.record,1.0.0,ttp.r014.unit.sec.dada.discussion.parity,unit,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary3,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,discussion,ttp.r014.unit.sec.dada.subsection.divisibility,4,0004,generated:discussion:sec:DaDA:02,Odd-integer representation,Representasi bilangan bulat ganjil,"{""end_line"":679,""path"":""authority/downloads/yaintt.tex"",""start_line"":676}",31036b1feb6642370624c2a0de2e3cf91e971c1766a6781984e72390d660ce67,"{""end_line"":757,""path"":""qa/frozen-boundaries/boundary3/yaintt-id.tex"",""start_line"":753}",70ac0406f8c101d2b7f2f7af64c5c602085b96996ed03a1830e2735a3669c581,language_reviewed,rights.yaintt.id-id.derivative,"[""ttp.r014.unit.book"",""ttp.r014.unit.chap.woad"",""ttp.r014.unit.sec.dada"",""ttp.r014.unit.sec.dada.subsection.divisibility"",""ttp.r014.unit.sec.dada.discussion.parity""]",ttp.r014.unit.book/ttp.r014.unit.chap.woad/ttp.r014.unit.sec.dada/ttp.r014.unit.sec.dada.subsection.divisibility/ttp.r014.unit.sec.dada.discussion.parity,generated_stable_id,,,"[""ttp.r014.qa.section-dada-topology"",""ttp.r014.qa.section-dada-math"",""ttp.r014.qa.section-dada-language""]"
r014.backend.record,1.0.0,ttp.r014.unit.sec.dada.exercise.04,unit,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary3,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,exercise,ttp.r014.unit.sec.dada.exercises,4,0004,generated:exercise:sec:DaDA:04,Exercise 4,Latihan 4,"{""end_line"":798,""path"":""authority/downloads/yaintt.tex"",""start_line"":795}",2a8b2a0a5162fdd861274160a6c2ff44f8527369f6bceb4f547973f7f2644e61,"{""end_line"":876,""path"":""qa/frozen-boundaries/boundary3/yaintt-id.tex"",""start_line"":873}",c696c0fb4760c711d23edc71d814e05d228aeeb12892f15f017dddd74108733c,language_reviewed,rights.yaintt.id-id.derivative,"[""ttp.r014.unit.book"",""ttp.r014.unit.chap.woad"",""ttp.r014.unit.sec.dada"",""ttp.r014.unit.sec.dada.exercises"",""ttp.r014.unit.sec.dada.exercise.04""]",ttp.r014.unit.book/ttp.r014.unit.chap.woad/ttp.r014.unit.sec.dada/ttp.r014.unit.sec.dada.exercises/ttp.r014.unit.sec.dada.exercise.04,generated_stable_id,"{""answers"":[],""hints"":[],""solutions"":[],""status"":""source_has_none""}",,"[""ttp.r014.qa.section-dada-topology"",""ttp.r014.qa.section-dada-math"",""ttp.r014.qa.section-dada-language""]"
r014.backend.record,1.0.0,ttp.r014.unit.sec.dada.exercises,unit,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary3,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,exercise_group,ttp.r014.unit.sec.dada,4,0004,generated:exercise-group:sec:DaDA,Exercises for Section 1.3,Latihan untuk §1.3,"{""end_line"":828,""path"":""authority/downloads/yaintt.tex"",""start_line"":776}",d05666e2560132babd1d9f8b79b32782ac34c8e122dcd6da7195faae2335c454,"{""end_line"":911,""path"":""qa/frozen-boundaries/boundary3/yaintt-id.tex"",""start_line"":854}",b055f0dee72de42ac9272f11b2b630ab4fa5f1127697d0b722fccf801e8863b6,language_reviewed,rights.yaintt.id-id.derivative,"[""ttp.r014.unit.book"",""ttp.r014.unit.chap.woad"",""ttp.r014.unit.sec.dada"",""ttp.r014.unit.sec.dada.exercises""]",ttp.r014.unit.book/ttp.r014.unit.chap.woad/ttp.r014.unit.sec.dada/ttp.r014.unit.sec.dada.exercises,generated_stable_id,,,"[""ttp.r014.qa.section-dada-topology"",""ttp.r014.qa.section-dada-math"",""ttp.r014.qa.section-dada-language""]"
r014.backend.record,1.0.0,ttp.r014.unit.sec.ea.exercise.04,unit,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary6,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,exercise,ttp.r014.unit.sec.ea.exercises,4,0004,generated:exercise:sec:EA:04,Exercise 4,Latihan 4,"{""end_line"":1317,""path"":""authority/downloads/yaintt.tex"",""start_line"":1314}",bf9fed04f437feda645a3ccaf2481275a2b2f2182065ec570cc85f2d0a60615b,"{""end_line"":1455,""path"":""qa/frozen-boundaries/boundary6/yaintt-id.tex"",""start_line"":1451}",0fda64156e3377fd6491861800608a4fdb53dc21509793b5bcf0b6ce11cc6678,language_reviewed,rights.yaintt.id-id.derivative.boundary6,"[""ttp.r014.unit.book"",""ttp.r014.unit.chap.woad"",""ttp.r014.unit.sec.ea"",""ttp.r014.unit.sec.ea.exercises"",""ttp.r014.unit.sec.ea.exercise.04""]",ttp.r014.unit.book/ttp.r014.unit.chap.woad/ttp.r014.unit.sec.ea/ttp.r014.unit.sec.ea.exercises/ttp.r014.unit.sec.ea.exercise.04,generated_stable_id,"{""answers"":[],""hints"":[],""solutions"":[],""status"":""source_has_none""}",,"[""ttp.r014.qa.section-ea-topology"",""ttp.r014.qa.section-ea-math"",""ttp.r014.qa.section-ea-language""]"
r014.backend.record,1.0.0,ttp.r014.unit.sec.gcd.definition.relatively-prime,unit,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary5,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,definition,ttp.r014.unit.sec.gcd,4,0004,generated:definition:gcd:02,Relatively prime integers,Bilangan bulat relatif prima,"{""end_line"":1018,""path"":""authority/downloads/yaintt.tex"",""start_line"":1015}",9896426f77b12c06525d52f10277d4129f505c671f70b2f9d0a59cccf8898536,"{""end_line"":1128,""path"":""qa/frozen-boundaries/boundary5/yaintt-id.tex"",""start_line"":1125}",f1e35118bd6e7d9ad33db827268ba73fbccba1b095f4c8a98af21dc4cc0d61cf,language_reviewed,rights.yaintt.id-id.derivative.boundary5,"[""ttp.r014.unit.book"",""ttp.r014.unit.chap.woad"",""ttp.r014.unit.sec.gcd"",""ttp.r014.unit.sec.gcd.definition.relatively-prime""]",ttp.r014.unit.book/ttp.r014.unit.chap.woad/ttp.r014.unit.sec.gcd/ttp.r014.unit.sec.gcd.definition.relatively-prime,generated_stable_id,,,"[""ttp.r014.qa.section-gcd-topology"",""ttp.r014.qa.section-gcd-math"",""ttp.r014.qa.section-gcd-language""]"
r014.backend.record,1.0.0,ttp.r014.unit.sec.gcd.exercise.04,unit,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary5,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,exercise,ttp.r014.unit.sec.gcd.exercises,4,0004,generated:exercise:gcd:04,Exercise 4,Latihan 4,"{""end_line"":1194,""path"":""authority/downloads/yaintt.tex"",""start_line"":1191}",cf0a7be5d69031af05ad28b8176ea54ea5f660c98e2794358fa78676c5424f53,"{""end_line"":1314,""path"":""qa/frozen-boundaries/boundary5/yaintt-id.tex"",""start_line"":1310}",de1f0fa3aa4f6cf0b98c664d01d5fec772aeacdf3392be5911e5c951fe8cfc05,language_reviewed,rights.yaintt.id-id.derivative.boundary5,"[""ttp.r014.unit.book"",""ttp.r014.unit.chap.woad"",""ttp.r014.unit.sec.gcd"",""ttp.r014.unit.sec.gcd.exercises"",""ttp.r014.unit.sec.gcd.exercise.04""]",ttp.r014.unit.book/ttp.r014.unit.chap.woad/ttp.r014.unit.sec.gcd/ttp.r014.unit.sec.gcd.exercises/ttp.r014.unit.sec.gcd.exercise.04,generated_stable_id,"{""answers"":[],""hints"":[],""solutions"":[],""status"":""source_has_none""}",,"[""ttp.r014.qa.section-gcd-topology"",""ttp.r014.qa.section-gcd-math"",""ttp.r014.qa.section-gcd-language""]"
r014.backend.record,1.0.0,ttp.r014.unit.sec.itc.discussion.02,unit,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary7,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,discussion,ttp.r014.unit.sec.itc,4,0004,generated:discussion:sec:ItC:02,Congruence and equality,Kongruensi dan kesamaan,"{""end_line"":1359,""path"":""authority/downloads/yaintt.tex"",""start_line"":1357}",abcb01a51f1df0ac1266d6a7b6cb97845d0a36d3f5f011581608515c3cd36e25,"{""end_line"":1514,""path"":""qa/frozen-boundaries/boundary7/yaintt-id.tex"",""start_line"":1512}",dfaede0ac1a69aa205f7537aa4bb160094855330f3caa69063a4b654a1e00a87,language_reviewed,rights.yaintt.id-id.derivative.boundary7,"[""ttp.r014.unit.book"",""ttp.r014.unit.chap.cs"",""ttp.r014.unit.sec.itc"",""ttp.r014.unit.sec.itc.discussion.02""]",ttp.r014.unit.book/ttp.r014.unit.chap.cs/ttp.r014.unit.sec.itc/ttp.r014.unit.sec.itc.discussion.02,generated_stable_id,,,"[""ttp.r014.qa.section-itc-topology"",""ttp.r014.qa.section-itc-math"",""ttp.r014.qa.section-itc-language""]"
r014.backend.record,1.0.0,ttp.r014.unit.sec.itc.exercise.04,unit,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary7,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,exercise,ttp.r014.unit.sec.itc.exercises,4,0004,generated:exercise:sec:ItC:04,Exercise 4,Latihan 4,"{""end_line"":1615,""path"":""authority/downloads/yaintt.tex"",""start_line"":1611}",bbcf10bb846ad652d77b2f322caca9aedcb2d5978266df1fe2e2ca60d523e5f0,"{""end_line"":1787,""path"":""qa/frozen-boundaries/boundary7/yaintt-id.tex"",""start_line"":1782}",18b25cb0cae5be10cfed1692b4f46799455d6e64763f872193317385d9ee735b,language_reviewed,rights.yaintt.id-id.derivative.boundary7,"[""ttp.r014.unit.book"",""ttp.r014.unit.chap.cs"",""ttp.r014.unit.sec.itc"",""ttp.r014.unit.sec.itc.exercises"",""ttp.r014.unit.sec.itc.exercise.04""]",ttp.r014.unit.book/ttp.r014.unit.chap.cs/ttp.r014.unit.sec.itc/ttp.r014.unit.sec.itc.exercises/ttp.r014.unit.sec.itc.exercise.04,generated_stable_id,"{""answers"":[],""hints"":[],""solutions"":[],""status"":""source_has_none""}",,"[""ttp.r014.qa.section-itc-topology"",""ttp.r014.qa.section-itc-math"",""ttp.r014.qa.section-itc-language""]"
r014.backend.record,1.0.0,ttp.r014.unit.sec.lc.exercise.04,unit,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary8,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,exercise,ttp.r014.unit.sec.lc.exercises,4,0004,generated:exercise:sec:LC:04,Exercise 4,Latihan 4,"{""end_line"":1769,""path"":""authority/downloads/yaintt.tex"",""start_line"":1765}",9a06c8545992998f3045ec5967d35f71bd7b17224a5f3a7bc0f8ae2dd3f877f8,"{""end_line"":1979,""path"":""qa/frozen-boundaries/boundary8/yaintt-id.tex"",""start_line"":1975}",d71b49ec26595754c5eea5180489e05ff3a00506e9642d95ddcbf84b22940242,language_reviewed,rights.yaintt.id-id.derivative.boundary8,"[""ttp.r014.unit.book"",""ttp.r014.unit.chap.cs"",""ttp.r014.unit.sec.lc"",""ttp.r014.unit.sec.lc.exercises"",""ttp.r014.unit.sec.lc.exercise.04""]",ttp.r014.unit.book/ttp.r014.unit.chap.cs/ttp.r014.unit.sec.lc/ttp.r014.unit.sec.lc.exercises/ttp.r014.unit.sec.lc.exercise.04,generated_stable_id,"{""answers"":[],""hints"":[],""solutions"":[],""status"":""source_has_none""}",,"[""ttp.r014.qa.section-lc-topology"",""ttp.r014.qa.section-lc-math"",""ttp.r014.qa.section-lc-language""]"
r014.backend.record,1.0.0,ttp.r014.unit.sec.roiidb,unit,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary4,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,section,ttp.r014.unit.chap.woad,4,0004,sec:RoIiDB,Representations of Integers in Different Bases,Representasi Bilangan Bulat dalam Berbagai Basis,"{""end_line"":989,""path"":""authority/downloads/yaintt.tex"",""start_line"":829}",d488ae0ca2e4b9b183ddd9f3bee06b2c4902e885d29e448ad3dfbc8fda70cd3b,"{""end_line"":1084,""path"":""qa/frozen-boundaries/boundary4/yaintt-id.tex"",""start_line"":926}",db81676cc5ce84598235772ede12a7947141b7431b8ba170d332a90461e17f83,language_reviewed,rights.yaintt.id-id.derivative.boundary4,"[""ttp.r014.unit.book"",""ttp.r014.unit.chap.woad"",""ttp.r014.unit.sec.roiidb""]",ttp.r014.unit.book/ttp.r014.unit.chap.woad/ttp.r014.unit.sec.roiidb,source_label,,,"[""ttp.r014.qa.section-roiidb-topology"",""ttp.r014.qa.section-roiidb-math"",""ttp.r014.qa.section-roiidb-language""]"
r014.backend.record,1.0.0,ttp.r014.unit.sec.roiidb.exercise.04,unit,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary4,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,exercise,ttp.r014.unit.sec.roiidb.exercises,4,0004,generated:exercise:sec:RoIiDB:04,Exercise 4,Latihan 4,"{""end_line"":983,""path"":""authority/downloads/yaintt.tex"",""start_line"":981}",b4c5a3b611f2d50a7d7b5a57762ddac0865e865c6e7144b44b4179ee75f7fbc3,"{""end_line"":1078,""path"":""qa/frozen-boundaries/boundary4/yaintt-id.tex"",""start_line"":1076}",69e8da1ef4a11744b3b2a2f493ffbdfd38df8f690b37d77cdd9d5a2f7d9e3166,language_reviewed,rights.yaintt.id-id.derivative.boundary4,"[""ttp.r014.unit.book"",""ttp.r014.unit.chap.woad"",""ttp.r014.unit.sec.roiidb"",""ttp.r014.unit.sec.roiidb.exercises"",""ttp.r014.unit.sec.roiidb.exercise.04""]",ttp.r014.unit.book/ttp.r014.unit.chap.woad/ttp.r014.unit.sec.roiidb/ttp.r014.unit.sec.roiidb.exercises/ttp.r014.unit.sec.roiidb.exercise.04,generated_stable_id,"{""answers"":[],""hints"":[],""solutions"":[],""status"":""source_has_none""}",,"[""ttp.r014.qa.section-roiidb-topology"",""ttp.r014.qa.section-roiidb-math"",""ttp.r014.qa.section-roiidb-language""]"
r014.backend.record,1.0.0,ttp.r014.unit.sec.wopami.exercise.04,unit,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary3,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,exercise,ttp.r014.unit.sec.wopami.exercises,4,0004,generated:exercise:sec:WOPaMI:04,Exercise 4,Latihan 4,"{""end_line"":574,""path"":""authority/downloads/yaintt.tex"",""start_line"":571}",bcaf509ad2a8b3c7cbb757aa1e968a4d3c03525369e11effd79cb19ec9a9e9bf,"{""end_line"":625,""path"":""qa/frozen-boundaries/boundary3/yaintt-id.tex"",""start_line"":622}",1ccb4ef35c892b53ed65edb6ddadeeac46e3f99ce58b7c7c15c4176e37709c5b,language_reviewed,rights.yaintt.id-id.derivative,"[""ttp.r014.unit.book"",""ttp.r014.unit.chap.woad"",""ttp.r014.unit.sec.wopami"",""ttp.r014.unit.sec.wopami.exercises"",""ttp.r014.unit.sec.wopami.exercise.04""]",ttp.r014.unit.book/ttp.r014.unit.chap.woad/ttp.r014.unit.sec.wopami/ttp.r014.unit.sec.wopami.exercises/ttp.r014.unit.sec.wopami.exercise.04,generated_stable_id,"{""answers"":[],""hints"":[],""solutions"":[],""status"":""source_has_none""}",,"[""ttp.r014.qa.boundary1-topology"",""ttp.r014.qa.boundary1-math"",""ttp.r014.qa.boundary1-language""]"
r014.backend.record,1.0.0,ttp.r014.unit.sec.wopami.subsection.03,unit,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary3,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,subsection,ttp.r014.unit.sec.wopami,4,0004,generated:subsection:03,The Principle of Mathematical Induction,Prinsip Induksi Matematika,"{""end_line"":551,""path"":""authority/downloads/yaintt.tex"",""start_line"":432}",ecc55f3c3015462bc8aada9d25fe9cb02c2d321b3e67abf6844c055dab9e227e,"{""end_line"":601,""path"":""qa/frozen-boundaries/boundary3/yaintt-id.tex"",""start_line"":475}",de5c468a5639a1b6d33d21a1ad8308ae34b33ee76d6164e52bd0a1c25f4db761,language_reviewed,rights.yaintt.id-id.derivative,"[""ttp.r014.unit.book"",""ttp.r014.unit.chap.woad"",""ttp.r014.unit.sec.wopami"",""ttp.r014.unit.sec.wopami.subsection.03""]",ttp.r014.unit.book/ttp.r014.unit.chap.woad/ttp.r014.unit.sec.wopami/ttp.r014.unit.sec.wopami.subsection.03,generated_stable_id,,,"[""ttp.r014.qa.boundary1-topology"",""ttp.r014.qa.boundary1-math"",""ttp.r014.qa.boundary1-language""]"
r014.backend.record,1.0.0,ttp.r014.unit.thm.euclideanalg,unit,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary6,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,theorem,ttp.r014.unit.sec.ea,4,0004,thm:euclideanalg,Euclidean and extended Euclidean algorithms,Algoritma Euklides dan Algoritma Euklides diperluas,"{""end_line"":1247,""path"":""authority/downloads/yaintt.tex"",""start_line"":1238}",cd062ed3053814655a04c4fceb2056dae64340cacdf7dc1e6d9fafa5078bebb2,"{""end_line"":1388,""path"":""qa/frozen-boundaries/boundary6/yaintt-id.tex"",""start_line"":1377}",7a4a7fc5963d108620af77505eb150487414b179a0b43b05cc7d6c7cbe82c8c8,language_reviewed,rights.yaintt.id-id.derivative.boundary6,"[""ttp.r014.unit.book"",""ttp.r014.unit.chap.woad"",""ttp.r014.unit.sec.ea"",""ttp.r014.unit.thm.euclideanalg""]",ttp.r014.unit.book/ttp.r014.unit.chap.woad/ttp.r014.unit.sec.ea/ttp.r014.unit.thm.euclideanalg,source_label,,,"[""ttp.r014.qa.section-ea-topology"",""ttp.r014.qa.section-ea-math"",""ttp.r014.qa.section-ea-language""]"
r014.backend.record,1.0.0,ttp.r014.unit.thm.euler-phi-counts-units,unit,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary11,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,theorem,ttp.r014.unit.sec.ephif,4,0004,generated:theorem:sec:EphiF:01,Euler phi counts the units modulo n,Phi Euler menghitung unit modulo n,"{""end_line"":2114,""path"":""authority/downloads/yaintt.tex"",""start_line"":2110}",4a281bd92ce2bca1150a5a0ac66f4c5545a532550b8efa3d3c5195bdb05e81ca,"{""end_line"":2372,""path"":""qa/frozen-boundaries/boundary11/yaintt-id.tex"",""start_line"":2368}",783cf5bef8e6ab2ea37841c7874b7416e399c104158d6c7f82cb29aec3066a38,language_reviewed,rights.yaintt.id-id.derivative.boundary11,"[""ttp.r014.unit.book"",""ttp.r014.unit.chap.cs"",""ttp.r014.unit.sec.ephif"",""ttp.r014.unit.thm.euler-phi-counts-units""]",ttp.r014.unit.book/ttp.r014.unit.chap.cs/ttp.r014.unit.sec.ephif/ttp.r014.unit.thm.euler-phi-counts-units,generated_stable_id,,,"[""ttp.r014.qa.section-ephif-topology"",""ttp.r014.qa.section-ephif-math"",""ttp.r014.qa.section-ephif-language""]"
r014.backend.record,1.0.0,ttp.r014.unit.thm.linearcongruencesameclass,unit,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary8,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,theorem,ttp.r014.unit.sec.lc,4,0004,generated:theorem:sec:LC:01,Solutions are stable within a congruence class,Solusi tetap berlaku dalam satu kelas kongruensi,"{""end_line"":1645,""path"":""authority/downloads/yaintt.tex"",""start_line"":1641}",293fbe5f43308fdcec3098b05278795ddf1df27e13f4ec312d2005e0f66ce35c,"{""end_line"":1836,""path"":""qa/frozen-boundaries/boundary8/yaintt-id.tex"",""start_line"":1831}",c895657e9248c33bc00734e52647685e40264f7378bc29ea6720fa8682deaf05,language_reviewed,rights.yaintt.id-id.derivative.boundary8,"[""ttp.r014.unit.book"",""ttp.r014.unit.chap.cs"",""ttp.r014.unit.sec.lc"",""ttp.r014.unit.thm.linearcongruencesameclass""]",ttp.r014.unit.book/ttp.r014.unit.chap.cs/ttp.r014.unit.sec.lc/ttp.r014.unit.thm.linearcongruencesameclass,generated_stable_id,,,"[""ttp.r014.qa.section-lc-topology"",""ttp.r014.qa.section-lc-math"",""ttp.r014.qa.section-lc-language""]"
r014.backend.record,1.0.0,ttp.r014.unit.backmatter,unit,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary3,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,backmatter,ttp.r014.unit.book,5,0005,backmatter,Back matter,Bagian akhir,"{""end_line"":6009,""path"":""authority/downloads/yaintt.tex"",""start_line"":5994}",381f71427a13c8c588ac080809d8ec884a923ddb30b7a4fcade810210105e07a,"{""end_line"":917,""path"":""qa/frozen-boundaries/boundary3/yaintt-id.tex"",""start_line"":913}",e1d78f7424885862e4ef4e0aa5d46ec8a9a58a0287e9dbe544d30a084fcedf86,structurally_verified,rights.yaintt.id-id.derivative,"[""ttp.r014.unit.book"",""ttp.r014.unit.backmatter""]",ttp.r014.unit.book/ttp.r014.unit.backmatter,generated_stable_id,,,"[""ttp.r014.qa.boundary3-build"",""ttp.r014.qa.boundary3-visual""]"
r014.backend.record,1.0.0,ttp.r014.unit.eg.changebase,unit,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary4,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,example,ttp.r014.unit.sec.roiidb,5,0005,eg:changebase,Convert base 7 to decimal,Mengubah basis 7 ke desimal,"{""end_line"":962,""path"":""authority/downloads/yaintt.tex"",""start_line"":958}",3915608976dd0018c4696f16a69686c4681d6daaa6a59625f44968ed47cb62ec,"{""end_line"":1057,""path"":""qa/frozen-boundaries/boundary4/yaintt-id.tex"",""start_line"":1054}",9ee4c3b5d3433652c273c21ea3f8c034e5ce1fd3e6d807a52ddbb10a3f6848ff,language_reviewed,rights.yaintt.id-id.derivative.boundary4,"[""ttp.r014.unit.book"",""ttp.r014.unit.chap.woad"",""ttp.r014.unit.sec.roiidb"",""ttp.r014.unit.eg.changebase""]",ttp.r014.unit.book/ttp.r014.unit.chap.woad/ttp.r014.unit.sec.roiidb/ttp.r014.unit.eg.changebase,source_label,,,"[""ttp.r014.qa.section-roiidb-topology"",""ttp.r014.qa.section-roiidb-math"",""ttp.r014.qa.section-roiidb-language""]"
r014.backend.record,1.0.0,ttp.r014.unit.eg.gcdb,unit,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary5,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,example,ttp.r014.unit.sec.gcd,5,0005,eg:gcdb,9 and 16 are relatively prime,9 dan 16 relatif prima,"{""end_line"":1023,""path"":""authority/downloads/yaintt.tex"",""start_line"":1020}",e3463f0985193a2f2b147079cf525e300b2968e6fb2c3ab796958b923bd8af76,"{""end_line"":1133,""path"":""qa/frozen-boundaries/boundary5/yaintt-id.tex"",""start_line"":1130}",08c57e9fa5ccd56742b32ab3c2cceb62f3f4e45757999443c63a0ef934e140dd,language_reviewed,rights.yaintt.id-id.derivative.boundary5,"[""ttp.r014.unit.book"",""ttp.r014.unit.chap.woad"",""ttp.r014.unit.sec.gcd"",""ttp.r014.unit.eg.gcdb""]",ttp.r014.unit.book/ttp.r014.unit.chap.woad/ttp.r014.unit.sec.gcd/ttp.r014.unit.eg.gcdb,source_label,,,"[""ttp.r014.qa.section-gcd-topology"",""ttp.r014.qa.section-gcd-math"",""ttp.r014.qa.section-gcd-language""]"
r014.backend.record,1.0.0,ttp.r014.unit.sec.awtwwc,unit,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary10,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,section,ttp.r014.unit.chap.cs,5,0005,sec:AWtWwC,Another Way to Work with Congruences: Equivalence Classes,Cara Lain Menangani Kongruensi: Kelas Ekuivalensi,"{""end_line"":2085,""path"":""authority/downloads/yaintt.tex"",""start_line"":1877}",4a4b07b6bc58a7c3dcb5077030dc2dcac5c7fb21f645bb7591d6d3e076bcd300,"{""end_line"":2332,""path"":""qa/frozen-boundaries/boundary10/yaintt-id.tex"",""start_line"":2114}",9f3ad44455ba0d317de25e07e20bd2cee99c1dbbf63855b68259461dca51ac1d,language_reviewed,rights.yaintt.id-id.derivative.boundary10,"[""ttp.r014.unit.book"",""ttp.r014.unit.chap.cs"",""ttp.r014.unit.sec.awtwwc""]",ttp.r014.unit.book/ttp.r014.unit.chap.cs/ttp.r014.unit.sec.awtwwc,source_label,,,"[""ttp.r014.qa.section-awtwwc-topology"",""ttp.r014.qa.section-awtwwc-math"",""ttp.r014.qa.section-awtwwc-language""]"
r014.backend.record,1.0.0,ttp.r014.unit.sec.awtwwc.discussion.02,unit,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary10,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,discussion,ttp.r014.unit.sec.awtwwc,5,0005,generated:discussion:sec:AWtWwC:02,Congruence as an equivalence relation,Kongruensi sebagai relasi ekuivalensi,"{""end_line"":1939,""path"":""authority/downloads/yaintt.tex"",""start_line"":1936}",32eb03cdb76ab39f2689e01720833b8d2ba4175b13a48052d026bddb7300c94f,"{""end_line"":2179,""path"":""qa/frozen-boundaries/boundary10/yaintt-id.tex"",""start_line"":2177}",cdfdeaa4676328afbc0d37a983d35ca86c1f647327e76ab9b5569bdec94fa92d,language_reviewed,rights.yaintt.id-id.derivative.boundary10,"[""ttp.r014.unit.book"",""ttp.r014.unit.chap.cs"",""ttp.r014.unit.sec.awtwwc"",""ttp.r014.unit.sec.awtwwc.discussion.02""]",ttp.r014.unit.book/ttp.r014.unit.chap.cs/ttp.r014.unit.sec.awtwwc/ttp.r014.unit.sec.awtwwc.discussion.02,generated_stable_id,,,"[""ttp.r014.qa.section-awtwwc-topology"",""ttp.r014.qa.section-awtwwc-math"",""ttp.r014.qa.section-awtwwc-language""]"
