schema,schema_version,record_id,entity_class,status,work_id,resource_id,edition_id,locale,created_at,responsible_workflow,supersedes,unit_id,order,order_key,segment_kind,expression_id,expression_order,expression_language,expression_locale,source_or_target,text_latex,content_sha256,locator,state,source_expression_id,target_expression_id,provenance,qa_event_ids
r014.backend.record,1.0.0,ttp.r014.segment.188,segment,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary8,mul,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.eg.multiplesolscongs,188,0188,example,ttp.r014.segment.188.expr.en,1,en,en,source,"\begin{example}\label{eg:multiplesolscongs}
Let us find all the solutions of the congruence $3x\equiv 12\pmod6$.  Notice
that $\gcd(3,6)=3$ and $3\mid 12$.\index{greatest common divisor!examples}
Thus there are three incongruent solutions modulo $6$.  Using the Euclidean
Algorithm\index{Euclidean Algorithm!used} to find the solution of the
equation $3x-6y=12$ we get a solution $x_0=6$.  Thus the three incongruent
(modulo 6) solutions are given by $x_1=6\pmod6$, $x_1=6+2=2\pmod6$ and
$x_2=6+4=4\pmod6$.
\end{example}
",d471acbc1b85e53db5d5531ef82852c16825d9cd8eefadc696ac53b6e72fe136,"{""end_line"":1715,""path"":""authority/downloads/yaintt.tex"",""start_line"":1707}",source_frozen,ttp.r014.segment.188.expr.en,ttp.r014.segment.188.expr.id-id,"{""authority_sha256"":""d2967870a0d43de60c590a2bb40cee6915e7b6d68a0dd3ad574f64c7b6430829"",""kind"":""translation""}","[""ttp.r014.qa.section-lc-topology"",""ttp.r014.qa.section-lc-math"",""ttp.r014.qa.section-lc-language""]"
r014.backend.record,1.0.0,ttp.r014.segment.188,segment,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary8,mul,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.eg.multiplesolscongs,188,0188,example,ttp.r014.segment.188.expr.id-id,2,id,id-ID,target,"\begin{example}\label{eg:multiplesolscongs}
Mari kita cari semua solusi kongruensi $3x\equiv 12\pmod6$. Perhatikan bahwa
$\gcd(3,6)=3$ dan $3\mid 12$.
\index{faktor persekutuan terbesar!contoh}
Jadi terdapat tiga solusi yang tidak kongruen satu sama lain modulo $6$.
Dengan menggunakan Algoritma Euklides
\index{Algoritma Euklides!digunakan} untuk mencari solusi persamaan
$3x-6y=12$, kita memperoleh solusi $x_0=6$. Dengan demikian, ketiga kelas
solusi modulo 6 diberikan oleh
$x_0\equiv6\equiv0\pmod6$, $x_1\equiv6+2\equiv2\pmod6$, dan
$x_2\equiv6+4\equiv4\pmod6$.
\end{example}
",5b3c8a47607e0e35ec1f5275341c850e31b065b4e56f84c8a7f6836fe39f54f8,"{""end_line"":1925,""path"":""qa/frozen-boundaries/boundary8/yaintt-id.tex"",""start_line"":1914}",language_reviewed,ttp.r014.segment.188.expr.en,ttp.r014.segment.188.expr.id-id,"{""authority_sha256"":""d2967870a0d43de60c590a2bb40cee6915e7b6d68a0dd3ad574f64c7b6430829"",""kind"":""translation""}","[""ttp.r014.qa.section-lc-topology"",""ttp.r014.qa.section-lc-math"",""ttp.r014.qa.section-lc-language""]"
r014.backend.record,1.0.0,ttp.r014.segment.189,segment,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary8,mul,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.lc.discussion.05,189,0189,discussion,ttp.r014.segment.189.expr.en,1,en,en,source,"\begin{discussion}
As we mentioned in Remark~\ref{rem:uniqsolnlincong}, the congruence
$ax\equiv b\pmod n$ for $a,b\in\ZZ$ and $n\in\NN$ has a unique (modulo $n$)
solution if $\gcd(a,n)=1$.  This will allow us to talk about
{\it modular inverses}.
\end{discussion}
",9c1d1aa929c131d748221dd6cadd71773db99d55f70713b0543305ee64ede36f,"{""end_line"":1722,""path"":""authority/downloads/yaintt.tex"",""start_line"":1717}",source_frozen,ttp.r014.segment.189.expr.en,ttp.r014.segment.189.expr.id-id,"{""authority_sha256"":""d2967870a0d43de60c590a2bb40cee6915e7b6d68a0dd3ad574f64c7b6430829"",""kind"":""translation""}","[""ttp.r014.qa.section-lc-topology"",""ttp.r014.qa.section-lc-math"",""ttp.r014.qa.section-lc-language""]"
r014.backend.record,1.0.0,ttp.r014.segment.189,segment,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary8,mul,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.lc.discussion.05,189,0189,discussion,ttp.r014.segment.189.expr.id-id,2,id,id-ID,target,"\begin{discussion}
Seperti disebutkan dalam Catatan~\ref{rem:uniqsolnlincong}, kongruensi
$ax\equiv b\pmod n$ untuk $a,b\in\ZZ$ dan $n\in\NN$ memiliki solusi tunggal
modulo $n$ jika $\gcd(a,n)=1$. Hal ini memungkinkan kita membahas
{\it invers modular}.
\end{discussion}
",7cecd5be209e93b189e1eac7a635ff2331dcde4a832be87ccfc30721d760074c,"{""end_line"":1932,""path"":""qa/frozen-boundaries/boundary8/yaintt-id.tex"",""start_line"":1927}",language_reviewed,ttp.r014.segment.189.expr.en,ttp.r014.segment.189.expr.id-id,"{""authority_sha256"":""d2967870a0d43de60c590a2bb40cee6915e7b6d68a0dd3ad574f64c7b6430829"",""kind"":""translation""}","[""ttp.r014.qa.section-lc-topology"",""ttp.r014.qa.section-lc-math"",""ttp.r014.qa.section-lc-language""]"
r014.backend.record,1.0.0,ttp.r014.segment.190,segment,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary8,mul,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.def.modularinverse,190,0190,definition,ttp.r014.segment.190.expr.en,1,en,en,source,"\begin{definition}
\index{multiplicative inverse!mod $n$}
Given $a\in\ZZ$ and $n\in\NN$, a solution to the congruence
$ax\equiv 1\pmod n$ for $(a,n)=1$ is called the {\bf inverse of $a$ modulo n}.
We denote such an inverse by $a^{-1}$, with the $n$ to be understood from
context.
\end{definition}
",ce4d770b530b01f9773b9e108e51bb190b514bca0194d7cd0713fec575af75f6,"{""end_line"":1730,""path"":""authority/downloads/yaintt.tex"",""start_line"":1724}",source_frozen,ttp.r014.segment.190.expr.en,ttp.r014.segment.190.expr.id-id,"{""authority_sha256"":""d2967870a0d43de60c590a2bb40cee6915e7b6d68a0dd3ad574f64c7b6430829"",""kind"":""translation""}","[""ttp.r014.qa.section-lc-topology"",""ttp.r014.qa.section-lc-math"",""ttp.r014.qa.section-lc-language""]"
r014.backend.record,1.0.0,ttp.r014.segment.190,segment,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary8,mul,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.def.modularinverse,190,0190,definition,ttp.r014.segment.190.expr.id-id,2,id,id-ID,target,"\begin{definition}
\index{invers multiplikatif!modulo $n$}
Misalkan $a\in\ZZ$ dan $n\in\NN$ dengan $\gcd(a,n)=1$. Suatu solusi
kongruensi $ax\equiv 1\pmod n$ disebut {\bf invers $a$ modulo $n$}.
Kita menyatakan invers semacam itu dengan $a^{-1}$; nilai $n$ dipahami dari
konteks.
\end{definition}
",a0ff94539e3adda6e5cd97c82b3d8089affe7b85e284687b9083f980d0f341a9,"{""end_line"":1940,""path"":""qa/frozen-boundaries/boundary8/yaintt-id.tex"",""start_line"":1934}",language_reviewed,ttp.r014.segment.190.expr.en,ttp.r014.segment.190.expr.id-id,"{""authority_sha256"":""d2967870a0d43de60c590a2bb40cee6915e7b6d68a0dd3ad574f64c7b6430829"",""kind"":""translation""}","[""ttp.r014.qa.section-lc-topology"",""ttp.r014.qa.section-lc-math"",""ttp.r014.qa.section-lc-language""]"
r014.backend.record,1.0.0,ttp.r014.segment.191,segment,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary8,mul,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.lc.discussion.06,191,0191,discussion,ttp.r014.segment.191.expr.en,1,en,en,source,"\begin{discussion}
\noindent Stating formally what was just recalled from
Remark~\ref{rem:uniqsolnlincong}\index{linear congruence!unique solution}, we
have
\end{discussion}
",c27b9b7749b9101f3f60ff93d8ea9c300e195fa754c0ef36e432044591653573,"{""end_line"":1736,""path"":""authority/downloads/yaintt.tex"",""start_line"":1732}",source_frozen,ttp.r014.segment.191.expr.en,ttp.r014.segment.191.expr.id-id,"{""authority_sha256"":""d2967870a0d43de60c590a2bb40cee6915e7b6d68a0dd3ad574f64c7b6430829"",""kind"":""translation""}","[""ttp.r014.qa.section-lc-topology"",""ttp.r014.qa.section-lc-math"",""ttp.r014.qa.section-lc-language""]"
r014.backend.record,1.0.0,ttp.r014.segment.191,segment,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary8,mul,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.lc.discussion.06,191,0191,discussion,ttp.r014.segment.191.expr.id-id,2,id,id-ID,target,"\begin{discussion}
\noindent Dengan menyatakan secara formal hal yang baru saja diingatkan oleh
Catatan~\ref{rem:uniqsolnlincong}\index{kongruensi linear!solusi tunggal},
kita memperoleh
\end{discussion}
",f0c81d142685465f35fcbe6ae5211f6414ca45296ee6375928127227eb55c33e,"{""end_line"":1946,""path"":""qa/frozen-boundaries/boundary8/yaintt-id.tex"",""start_line"":1942}",language_reviewed,ttp.r014.segment.191.expr.en,ttp.r014.segment.191.expr.id-id,"{""authority_sha256"":""d2967870a0d43de60c590a2bb40cee6915e7b6d68a0dd3ad574f64c7b6430829"",""kind"":""translation""}","[""ttp.r014.qa.section-lc-topology"",""ttp.r014.qa.section-lc-math"",""ttp.r014.qa.section-lc-language""]"
r014.backend.record,1.0.0,ttp.r014.segment.192,segment,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary8,mul,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.cor.modinv,192,0192,corollary,ttp.r014.segment.192.expr.en,1,en,en,source,"\begin{corollary}\label{cor:modinv}
\index{multiplicative inverse!mod $n$}
Given $a\in\ZZ$ and $n\in\NN$ which are relatively prime, the modular inverse
$a^{-1}$ exists and is unique modulo $n$.
\end{corollary}
",0d3cd873e636e498f99d30320520b2d648b701dbbc3f83b814230550990e204f,"{""end_line"":1741,""path"":""authority/downloads/yaintt.tex"",""start_line"":1737}",source_frozen,ttp.r014.segment.192.expr.en,ttp.r014.segment.192.expr.id-id,"{""authority_sha256"":""d2967870a0d43de60c590a2bb40cee6915e7b6d68a0dd3ad574f64c7b6430829"",""kind"":""translation""}","[""ttp.r014.qa.section-lc-topology"",""ttp.r014.qa.section-lc-math"",""ttp.r014.qa.section-lc-language""]"
r014.backend.record,1.0.0,ttp.r014.segment.192,segment,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary8,mul,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.cor.modinv,192,0192,corollary,ttp.r014.segment.192.expr.id-id,2,id,id-ID,target,"\begin{corollary}\label{cor:modinv}
\index{invers multiplikatif!modulo $n$}
Jika $a\in\ZZ$ dan $n\in\NN$ relatif prima, maka invers modular
$a^{-1}$ ada dan tunggal modulo $n$.
\end{corollary}
",e8d9f0ef19b4cad3547d165ac577967498edcda4b024c02bb036d3533474849f,"{""end_line"":1951,""path"":""qa/frozen-boundaries/boundary8/yaintt-id.tex"",""start_line"":1947}",language_reviewed,ttp.r014.segment.192.expr.en,ttp.r014.segment.192.expr.id-id,"{""authority_sha256"":""d2967870a0d43de60c590a2bb40cee6915e7b6d68a0dd3ad574f64c7b6430829"",""kind"":""translation""}","[""ttp.r014.qa.section-lc-topology"",""ttp.r014.qa.section-lc-math"",""ttp.r014.qa.section-lc-language""]"
r014.backend.record,1.0.0,ttp.r014.segment.193,segment,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary8,mul,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.eg.modinverses,193,0193,example,ttp.r014.segment.193.expr.en,1,en,en,source,"\begin{example}\label{eg:modinverses}
The modular inverse $7^{-1}$of $7$ modulo $48$ is $7$.  Notice that a solution
of $7x\equiv 1\pmod{48}$ is $x\equiv 7\pmod{48}$.
\end{example}
",7f5a4c7336d5db5db5fefa7f23cbf0a001f08272b2c6a5d1a06d3a7b595f87d3,"{""end_line"":1746,""path"":""authority/downloads/yaintt.tex"",""start_line"":1743}",source_frozen,ttp.r014.segment.193.expr.en,ttp.r014.segment.193.expr.id-id,"{""authority_sha256"":""d2967870a0d43de60c590a2bb40cee6915e7b6d68a0dd3ad574f64c7b6430829"",""kind"":""translation""}","[""ttp.r014.qa.section-lc-topology"",""ttp.r014.qa.section-lc-math"",""ttp.r014.qa.section-lc-language""]"
r014.backend.record,1.0.0,ttp.r014.segment.193,segment,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary8,mul,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.eg.modinverses,193,0193,example,ttp.r014.segment.193.expr.id-id,2,id,id-ID,target,"\begin{example}\label{eg:modinverses}
Invers modular $7^{-1}$ dari $7$ modulo $48$ adalah $7$. Perhatikan bahwa salah
satu solusi $7x\equiv 1\pmod{48}$ ialah $x\equiv 7\pmod{48}$.
\end{example}
",ecaa22077b1165c92bde7772b967136ee02752a32fe7d734c3dfea731fe8cd00,"{""end_line"":1956,""path"":""qa/frozen-boundaries/boundary8/yaintt-id.tex"",""start_line"":1953}",language_reviewed,ttp.r014.segment.193.expr.en,ttp.r014.segment.193.expr.id-id,"{""authority_sha256"":""d2967870a0d43de60c590a2bb40cee6915e7b6d68a0dd3ad574f64c7b6430829"",""kind"":""translation""}","[""ttp.r014.qa.section-lc-topology"",""ttp.r014.qa.section-lc-math"",""ttp.r014.qa.section-lc-language""]"
r014.backend.record,1.0.0,ttp.r014.segment.194,segment,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary8,mul,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.lc.exercises,194,0194,exercise_group,ttp.r014.segment.194.expr.en,1,en,en,source,"\ifdefined\suppressallexercises
  {}
\else
  \vfill
  \pagebreak
  \subsection*{Exercises for \S\ref{sec:LC}}
\fi
",3b1be7d401e1cbd600dadd8dbe8780194506a0e07b15872509320d945ca87b08,"{""end_line"":1754,""path"":""authority/downloads/yaintt.tex"",""start_line"":1748}",source_frozen,ttp.r014.segment.194.expr.en,ttp.r014.segment.194.expr.id-id,"{""authority_sha256"":""d2967870a0d43de60c590a2bb40cee6915e7b6d68a0dd3ad574f64c7b6430829"",""kind"":""translation""}","[""ttp.r014.qa.section-lc-topology"",""ttp.r014.qa.section-lc-math"",""ttp.r014.qa.section-lc-language""]"
r014.backend.record,1.0.0,ttp.r014.segment.194,segment,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary8,mul,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.lc.exercises,194,0194,exercise_group,ttp.r014.segment.194.expr.id-id,2,id,id-ID,target,"\ifdefined\suppressallexercises
  {}
\else
  \vfill
  \pagebreak
  \subsection*{Latihan untuk \S\ref{sec:LC}}
\fi
",115b83049225ae12b9864485e05ac4937793a0f873b276805c65dbdea5196543,"{""end_line"":1964,""path"":""qa/frozen-boundaries/boundary8/yaintt-id.tex"",""start_line"":1958}",language_reviewed,ttp.r014.segment.194.expr.en,ttp.r014.segment.194.expr.id-id,"{""authority_sha256"":""d2967870a0d43de60c590a2bb40cee6915e7b6d68a0dd3ad574f64c7b6430829"",""kind"":""translation""}","[""ttp.r014.qa.section-lc-topology"",""ttp.r014.qa.section-lc-math"",""ttp.r014.qa.section-lc-language""]"
r014.backend.record,1.0.0,ttp.r014.segment.195,segment,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary8,mul,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.lc.exercise.01,195,0195,exercise,ttp.r014.segment.195.expr.en,1,en,en,source,"\begin{exercise}
Find all solutions of $3x\equiv 6\pmod9$.
\end{exercise}
",f1fba3116d3e2df2720731ba8768129dc76d227acb2eb9dfa8145af1aadfe039,"{""end_line"":1758,""path"":""authority/downloads/yaintt.tex"",""start_line"":1756}",source_frozen,ttp.r014.segment.195.expr.en,ttp.r014.segment.195.expr.id-id,"{""authority_sha256"":""d2967870a0d43de60c590a2bb40cee6915e7b6d68a0dd3ad574f64c7b6430829"",""kind"":""translation""}","[""ttp.r014.qa.section-lc-topology"",""ttp.r014.qa.section-lc-math"",""ttp.r014.qa.section-lc-language""]"
r014.backend.record,1.0.0,ttp.r014.segment.195,segment,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary8,mul,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.lc.exercise.01,195,0195,exercise,ttp.r014.segment.195.expr.id-id,2,id,id-ID,target,"\begin{exercise}
Carilah semua solusi $3x\equiv 6\pmod9$.
\end{exercise}
",0f87e0cd8bf8cf8d9a194e7f2943689e67fa59c79baefca27666c9eac69fd683,"{""end_line"":1968,""path"":""qa/frozen-boundaries/boundary8/yaintt-id.tex"",""start_line"":1966}",language_reviewed,ttp.r014.segment.195.expr.en,ttp.r014.segment.195.expr.id-id,"{""authority_sha256"":""d2967870a0d43de60c590a2bb40cee6915e7b6d68a0dd3ad574f64c7b6430829"",""kind"":""translation""}","[""ttp.r014.qa.section-lc-topology"",""ttp.r014.qa.section-lc-math"",""ttp.r014.qa.section-lc-language""]"
r014.backend.record,1.0.0,ttp.r014.segment.196,segment,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary8,mul,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.lc.exercise.02,196,0196,exercise,ttp.r014.segment.196.expr.en,1,en,en,source,"\begin{exercise}
Find all solutions of $3x\equiv 2\pmod7$.
\end{exercise}
",4ac4897aaa3ba5a645e8479d56a030c914f3d47cc1694077e4566243f8b56a44,"{""end_line"":1761,""path"":""authority/downloads/yaintt.tex"",""start_line"":1759}",source_frozen,ttp.r014.segment.196.expr.en,ttp.r014.segment.196.expr.id-id,"{""authority_sha256"":""d2967870a0d43de60c590a2bb40cee6915e7b6d68a0dd3ad574f64c7b6430829"",""kind"":""translation""}","[""ttp.r014.qa.section-lc-topology"",""ttp.r014.qa.section-lc-math"",""ttp.r014.qa.section-lc-language""]"
r014.backend.record,1.0.0,ttp.r014.segment.196,segment,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary8,mul,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.lc.exercise.02,196,0196,exercise,ttp.r014.segment.196.expr.id-id,2,id,id-ID,target,"\begin{exercise}
Carilah semua solusi $3x\equiv 2\pmod7$.
\end{exercise}
",2b845835c576028d57f52c63c811c77b451eeecf6eca9b1df17cae4e1bb786ac,"{""end_line"":1971,""path"":""qa/frozen-boundaries/boundary8/yaintt-id.tex"",""start_line"":1969}",language_reviewed,ttp.r014.segment.196.expr.en,ttp.r014.segment.196.expr.id-id,"{""authority_sha256"":""d2967870a0d43de60c590a2bb40cee6915e7b6d68a0dd3ad574f64c7b6430829"",""kind"":""translation""}","[""ttp.r014.qa.section-lc-topology"",""ttp.r014.qa.section-lc-math"",""ttp.r014.qa.section-lc-language""]"
r014.backend.record,1.0.0,ttp.r014.segment.197,segment,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary8,mul,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.lc.exercise.03,197,0197,exercise,ttp.r014.segment.197.expr.en,1,en,en,source,"\begin{exercise}
Find inverses modulo $13$ of $2$ and of $11$.
\end{exercise}
",1c6814d18185950a5a448e1d6aaf16f1ccf434b16bb1cda5253b8c9510765257,"{""end_line"":1764,""path"":""authority/downloads/yaintt.tex"",""start_line"":1762}",source_frozen,ttp.r014.segment.197.expr.en,ttp.r014.segment.197.expr.id-id,"{""authority_sha256"":""d2967870a0d43de60c590a2bb40cee6915e7b6d68a0dd3ad574f64c7b6430829"",""kind"":""translation""}","[""ttp.r014.qa.section-lc-topology"",""ttp.r014.qa.section-lc-math"",""ttp.r014.qa.section-lc-language""]"
r014.backend.record,1.0.0,ttp.r014.segment.197,segment,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary8,mul,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.lc.exercise.03,197,0197,exercise,ttp.r014.segment.197.expr.id-id,2,id,id-ID,target,"\begin{exercise}
Carilah invers $2$ dan $11$ modulo $13$.
\end{exercise}
",f49a5291a24d24f487f84482c801e9e51de29fbe757a0d6500fd76b06e1b190d,"{""end_line"":1974,""path"":""qa/frozen-boundaries/boundary8/yaintt-id.tex"",""start_line"":1972}",language_reviewed,ttp.r014.segment.197.expr.en,ttp.r014.segment.197.expr.id-id,"{""authority_sha256"":""d2967870a0d43de60c590a2bb40cee6915e7b6d68a0dd3ad574f64c7b6430829"",""kind"":""translation""}","[""ttp.r014.qa.section-lc-topology"",""ttp.r014.qa.section-lc-math"",""ttp.r014.qa.section-lc-language""]"
r014.backend.record,1.0.0,ttp.r014.segment.198,segment,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary8,mul,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.lc.exercise.04,198,0198,exercise,ttp.r014.segment.198.expr.en,1,en,en,source,"\begin{exercise}
Given $a\in\ZZ$ and $n\in\NN$, show that if $a^{-1}$ is the inverse of
$a$ modulo $n$ and $b^{-1}$ is the inverse of $b$ modulo $n$, then
$a^{-1}b^{-1}$ is the inverse of $ab$ modulo $n$.
\end{exercise}
",9a06c8545992998f3045ec5967d35f71bd7b17224a5f3a7bc0f8ae2dd3f877f8,"{""end_line"":1769,""path"":""authority/downloads/yaintt.tex"",""start_line"":1765}",source_frozen,ttp.r014.segment.198.expr.en,ttp.r014.segment.198.expr.id-id,"{""authority_sha256"":""d2967870a0d43de60c590a2bb40cee6915e7b6d68a0dd3ad574f64c7b6430829"",""kind"":""translation""}","[""ttp.r014.qa.section-lc-topology"",""ttp.r014.qa.section-lc-math"",""ttp.r014.qa.section-lc-language""]"
r014.backend.record,1.0.0,ttp.r014.segment.198,segment,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary8,mul,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.lc.exercise.04,198,0198,exercise,ttp.r014.segment.198.expr.id-id,2,id,id-ID,target,"\begin{exercise}
Misalkan $a,b\in\ZZ$ dan $n\in\NN$. Buktikan bahwa jika $a^{-1}$ adalah
invers $a$ modulo $n$ dan $b^{-1}$ adalah invers $b$ modulo $n$, maka
$a^{-1}b^{-1}$ adalah invers $ab$ modulo $n$.
\end{exercise}
",d71b49ec26595754c5eea5180489e05ff3a00506e9642d95ddcbf84b22940242,"{""end_line"":1979,""path"":""qa/frozen-boundaries/boundary8/yaintt-id.tex"",""start_line"":1975}",language_reviewed,ttp.r014.segment.198.expr.en,ttp.r014.segment.198.expr.id-id,"{""authority_sha256"":""d2967870a0d43de60c590a2bb40cee6915e7b6d68a0dd3ad574f64c7b6430829"",""kind"":""translation""}","[""ttp.r014.qa.section-lc-topology"",""ttp.r014.qa.section-lc-math"",""ttp.r014.qa.section-lc-language""]"
r014.backend.record,1.0.0,ttp.r014.segment.199,segment,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary9,mul,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.crt,199,0199,section_title,ttp.r014.segment.199.expr.en,1,en,en,source,"\section{The Chinese Remainder Theorem}\label{sec:CRT}
",7ec717015711f9ab79bcac5b27ca7bb374fc2c2f9d140f05fe2cb8fad6ae1b80,"{""end_line"":1773,""path"":""authority/downloads/yaintt.tex"",""start_line"":1773}",source_frozen,ttp.r014.segment.199.expr.en,ttp.r014.segment.199.expr.id-id,"{""authority_sha256"":""d2967870a0d43de60c590a2bb40cee6915e7b6d68a0dd3ad574f64c7b6430829"",""kind"":""translation""}","[""ttp.r014.qa.section-crt-topology"",""ttp.r014.qa.section-crt-math"",""ttp.r014.qa.section-crt-language""]"
r014.backend.record,1.0.0,ttp.r014.segment.199,segment,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary9,mul,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.crt,199,0199,section_title,ttp.r014.segment.199.expr.id-id,2,id,id-ID,target,"\section{Teorema Sisa Cina}\label{sec:CRT}
",7d20d144ded463c16e3d6c020ede607d0825ed25170870062ed0342e50998ab3,"{""end_line"":1998,""path"":""qa/frozen-boundaries/boundary9/yaintt-id.tex"",""start_line"":1998}",language_reviewed,ttp.r014.segment.199.expr.en,ttp.r014.segment.199.expr.id-id,"{""authority_sha256"":""d2967870a0d43de60c590a2bb40cee6915e7b6d68a0dd3ad574f64c7b6430829"",""kind"":""translation""}","[""ttp.r014.qa.section-crt-topology"",""ttp.r014.qa.section-crt-math"",""ttp.r014.qa.section-crt-language""]"
r014.backend.record,1.0.0,ttp.r014.segment.200,segment,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary9,mul,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.crt.discussion.01,200,0200,discussion,ttp.r014.segment.200.expr.en,1,en,en,source,"\begin{discussion}
In this section, we discuss solutions of systems of congruences having
different moduli.  An example of this kind of systems is the
following: find a number that leaves a remainder of 1 when divided
by 2, a remainder of 2 when divided by three and a remainder of 3
when divided by 5.  We shall see that there is a systematic way of solving
this kind of system.
\end{discussion}
",c4de0eed9f12c895148a3550f0d0b658215bc03813beddc0b8c862de96a7b1d9,"{""end_line"":1781,""path"":""authority/downloads/yaintt.tex"",""start_line"":1774}",source_frozen,ttp.r014.segment.200.expr.en,ttp.r014.segment.200.expr.id-id,"{""authority_sha256"":""d2967870a0d43de60c590a2bb40cee6915e7b6d68a0dd3ad574f64c7b6430829"",""kind"":""translation""}","[""ttp.r014.qa.section-crt-topology"",""ttp.r014.qa.section-crt-math"",""ttp.r014.qa.section-crt-language""]"
